Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,latitude,longitude,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
376046,11/15/2020 6:06,4.45237E+15,"fraud_Osinski, Ledner and Leuschke",grocery_pos,116.21,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,3/4/1978,cfb733bc26d177b2849eb7e99d824fa5,1384495574,32.033446,-96.959213,0
355852,11/6/2020 3:19,3.88595E+13,fraud_Kunze Inc,grocery_pos,319.86,Edward,Sanchez,M,594 White Dale Suite 530,Malad City,ID,83252,42.1808,-112.262,4154,Nature conservation officer,1/19/1962,a799a202efb4c75a6ec1bc7c18f61b9c,1383707966,43.025469,-112.147995,1
491675,12/17/2020 20:29,3.57758E+15,"fraud_Pouros, Walker and Spencer",kids_pets,13.32,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",8/25/1983,f2ceb68daedb1a16f1d2951259fae29e,1387312149,41.513056,-81.677481,0
151527,8/13/2020 2:36,3.58379E+15,fraud_Kozey-Boehm,shopping_net,1003.86,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,9/27/1970,982a45483c7734e8b345e273da2a023f,1376361376,34.21773,-98.128645,1
354692,11/5/2020 11:49,3.88595E+13,fraud_Emard Inc,gas_transport,9.38,Edward,Sanchez,M,594 White Dale Suite 530,Malad City,ID,83252,42.1808,-112.262,4154,Nature conservation officer,1/19/1962,eb5b8475f1b8dc593343b5aca5a31c00,1383652181,41.724405,-111.508607,1
1906,6/21/2020 23:21,4.00568E+15,fraud_Kuhic LLC,shopping_net,1128.26,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,5/31/1994,eb388ceabaf56474808664772b2d5853,1371856904,30.354797,-91.146131,1
385968,11/18/2020 23:37,4.0666E+12,fraud_Mohr-Bayer,shopping_net,902.81,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,3/7/1931,096e5bace63bfaddc606e1a1a44c5320,1384817876,37.426532,-81.923358,1
142939,8/10/2020 9:49,3.53161E+15,"fraud_Robel, Cummerata and Prosacco",gas_transport,78.08,Juan,Taylor,M,7911 Campbell Crossing Apt. 725,Stoneham,MA,2180,42.4828,-71.0978,21437,Artist,6/25/1964,2154fe887d243a568254fbc1fc6cc8d8,1376128171,41.722714,-70.993253,0
410525,11/30/2020 4:22,3.01507E+13,"fraud_Schaefer, McGlynn and Bosco",gas_transport,64.95,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,6/19/1966,acd3e4b199d24c3e9cf6746cbe96c4fe,1385785358,35.644284,-86.749512,0
307992,10/16/2020 2:02,3.00424E+13,fraud_Auer-Mosciski,grocery_pos,319.1,Connor,Grant,M,0654 Kevin Turnpike Apt. 084,Northport,NY,11768,40.9051,-73.3309,21902,Tour manager,5/16/1976,7814e756c3fc0af4eb76918fd6acd763,1381888944,41.346861,-73.811637,1
336518,10/27/2020 23:23,6.76282E+11,fraud_Volkman-Predovic,shopping_net,882.81,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",3/25/1950,9d58144dd768e67ba70a0ca0086f39a0,1382916236,30.716668,-83.632871,1
417410,12/1/2020 6:09,4.50E+18,fraud_Bernhard Inc,gas_transport,76.28,Elizabeth,Glover,F,246 Stewart Green Suite 149,West Monroe,LA,71291,32.5317,-92.176,54185,"Radiographer, diagnostic",11/20/1992,5b0ede427441ce2c1a16164c1f8b9932,1385878149,32.897954,-91.225562,0
261829,9/26/2020 0:24,4.65E+18,fraud_Christiansen-Gusikowski,misc_pos,8.57,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,6/25/1990,34f31096f3eb3543355af42435ca8b51,1380155061,40.594429,-73.182881,1
538652,12/28/2020 9:06,3.43746E+14,fraud_Donnelly PLC,misc_net,6.47,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",10/11/1975,53a054bcdd2c939aedd4339ae27ea4ef,1388221593,44.694064,-86.069806,0
499719,12/19/2020 23:11,3.74125E+14,fraud_Turner and Sons,shopping_pos,939.59,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",7/20/1970,c403c8b28b78d9a43f3440468a53e5a2,1387494696,39.201096,-77.301276,1
149407,8/11/2020 23:33,6.30452E+11,"fraud_Graham, Hegmann and Hammes",food_dining,7.8,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,6/12/1972,e3b7dcfcae9e37290071f6e739299b10,1376264004,46.949067,-87.263676,0
189523,8/26/2020 11:48,3.56384E+15,fraud_Strosin-Cruickshank,grocery_pos,305.28,Timothy,Simmons,M,1049 John Ports Suite 057,Newberg,OR,97132,45.3099,-122.9685,28278,Research scientist (physical sciences),7/17/1977,9e25f80c09a38d18389c4a73d1ef6ab3,1377517699,45.14278,-122.940471,1
425170,12/2/2020 22:43,3.588E+15,"fraud_Altenwerth, Cartwright and Koss",shopping_net,1008.38,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,6/17/1997,3f368b3c5c88cd222a92081e3ce3eaf4,1386024180,56.117578,-133.504815,1
444843,12/7/2020 14:23,2.25206E+15,fraud_Pollich LLC,home,80.66,Jason,Hernandez,M,220 Frank Gardens,Hewitt,WI,54441,44.6437,-90.1031,828,Arts development officer,8/19/1991,4c9a8d565ccdb1e6068dc16c2dd16149,1386426189,43.727245,-90.844357,0
209895,9/2/2020 22:35,4.00399E+15,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1098.59,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,2/8/1989,bd56bed93dec75de077a3f312ecf5c14,1378161352,33.806127,-87.564435,1
135840,8/8/2020 0:13,4.47684E+12,"fraud_Tillman, Dickinson and Labadie",gas_transport,8.3,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1/21/1979,6808fe151eb67085a7942f3b0040b391,1375920786,34.143005,-87.163133,1
361301,11/8/2020 18:22,2.47509E+15,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,855,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,10/12/1993,1bc39bda09000eb17556d4de8593a989,1383934928,45.088596,-95.520364,1
325967,10/24/2020 3:31,1.80047E+14,fraud_Goodwin-Nitzsche,grocery_pos,283.58,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",4/17/1942,2417531415bb6c2dd62be1d3e28fe2fa,1382585463,38.170213,-89.916091,1
377814,11/15/2020 21:00,3.78006E+14,"fraud_Huel, Hammes and Witting",grocery_pos,294.02,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1/7/1982,962b015e524271241a5bcd6916767ffb,1384549242,37.764211,-77.80959,1
474087,12/14/2020 3:08,6.01149E+15,"fraud_Robel, Cummerata and Prosacco",gas_transport,9.43,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,6/11/1986,cede37d5ddf96277b1a15c258e26ba1d,1386990528,32.988521,-93.042421,1
489181,12/17/2020 2:37,6.39046E+11,"fraud_Jenkins, Hauck and Friesen",gas_transport,7.05,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",6/20/1986,5f583859195e5cabe10cac8a915ae4df,1387247851,39.90995,-79.489081,1
19392,6/28/2020 6:58,3.58113E+15,"fraud_Schultz, Simonis and Little",grocery_pos,241.45,Gregory,Wood,M,622 Robert Summit,Akron,OH,44307,41.0695,-81.5488,272134,Call centre manager,3/15/1964,b85e1410861909e7bd3bdd1af343a589,1372402686,40.19583,-81.591419,1
82125,7/20/2020 0:57,4.23E+18,"fraud_Olson, Becker and Koch",gas_transport,7.41,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,12/3/1966,2a48081f8dd790d4a2afb054c5393928,1374281878,20.916219,-155.319163,1
289494,10/7/2020 14:47,4.7557E+12,fraud_Auer-West,shopping_net,1001.16,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,6/20/1985,f6476c710b517871348d04b35d5f8172,1381157234,33.060539,-96.882452,1
181972,8/24/2020 7:27,3.76262E+14,"fraud_Bahringer, Schoen and Corkery",shopping_pos,2.86,Christopher,Carr,M,62931 Ralph Court,Lakeland,FL,33813,27.9611,-81.9398,237282,"Radiographer, therapeutic",9/28/1961,98c2b1adc5255606d6c61da802ef0209,1377329274,27.438028,-81.76365,0
306328,10/15/2020 2:24,3.50194E+15,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,284.76,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,11/30/1999,ed866af88c99f8df17cd3f677efe9b48,1381803875,34.728331,-112.890271,1
117408,8/1/2020 17:23,1.80043E+14,fraud_Hermann and Sons,shopping_pos,4.53,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",2/28/1989,8a0d2b4d8c71dd4c126e1de0ace7b15e,1375377804,27.472948,-83.345557,0
131562,8/6/2020 2:20,3.48254E+14,fraud_Koepp-Witting,grocery_pos,320.13,Thomas,Gibson,M,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,3/22/1948,1dd87760de13da3cdc47ac651e4fc0b3,1375755647,30.659283,-88.240141,1
405027,11/27/2020 22:38,6.76276E+11,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,884.94,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1/18/1986,561fe71da2ab01d7a4939190392174e1,1385591911,45.790067,-85.96025,1
178388,8/23/2020 7:00,3.51823E+15,fraud_Bashirian Group,shopping_net,1054.16,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,9/11/1970,e5bd0cbe732ceadc52ede354ce149441,1377241223,34.134298,-95.758939,1
45851,7/6/2020 22:21,3.01974E+13,fraud_Berge-Ullrich,home,249.28,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,9/19/1987,551403f96443d38fd563f6539a606684,1373149291,36.013782,-79.163469,1
397472,11/24/2020 2:51,4.97223E+15,"fraud_Schultz, Simonis and Little",grocery_pos,353.11,Brian,Hogan,M,3316 Cindy Land,Lane,OK,74555,34.2691,-95.9685,861,Quantity surveyor,4/8/1960,7f843f9c61a32c49970e5853d9d293c9,1385261474,35.139036,-96.139151,1
4032,6/22/2020 14:07,3.5296E+15,fraud_Boyer PLC,shopping_net,3.5,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.4679,-77.8967,1334,Archaeologist,12/17/1986,13a6748dd8f6060ccbf3f192efe81d14,1371910049,39.695963,-78.397342,0
296819,10/11/2020 12:45,4.81E+18,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,6.95,Julie,Sanchez,F,916 Charles Road,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,7/28/1988,ff800d7951898e051b29c513377e7418,1381495549,40.353945,-83.826972,0
184715,8/24/2020 22:34,4.65849E+15,"fraud_Bernhard, Grant and Langworth",shopping_pos,675.79,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,11/4/1945,a2939872e2c7066c84eb872809edb828,1377383647,40.145879,-79.478815,1
135278,8/7/2020 19:46,4.51835E+15,fraud_Hamill-D'Amore,health_fitness,18.86,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,2/26/1993,96ad34b53904db8c40cf30b61ea17705,1375904812,28.384954,-80.841678,1
290124,10/7/2020 22:40,3.58696E+15,fraud_Price Inc,shopping_net,955.07,Benjamin,Rogers,M,24191 Elizabeth Mill,Bolivar,PA,15923,40.3673,-79.1605,1770,"Administrator, local government",12/8/1994,2c1a1769bab3626f6a11b5e8cfd884d1,1381185608,40.18983,-79.982555,1
141703,8/10/2020 0:11,3.02388E+13,"fraud_Reichert, Shanahan and Hayes",shopping_net,935.97,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1/2/1976,5bf49200a25f4f37e7e90a039c460dbc,1376093485,30.055517,-97.840498,1
401724,11/26/2020 1:05,1.80046E+14,fraud_Strosin-Cruickshank,grocery_pos,283.94,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",3/24/1968,6d1be9045991cec1197f4fac749bd154,1385427906,45.330009,-122.81173,1
171129,8/20/2020 3:49,3.75975E+14,fraud_Kassulke PLC,shopping_net,1009.75,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,4/6/1973,ee9ba103acd0f8cc3cab5164db7b4c49,1376970571,40.740312,-72.581754,1
69850,7/14/2020 23:04,3.5792E+15,fraud_Jast Ltd,shopping_net,967.23,Tyler,Small,M,047 Kevin Haven,Boyd,WI,54726,44.9437,-91.0294,1690,IT trainer,12/24/1975,0bb75a135d17e6084f721c2e6c97618a,1373843047,44.456675,-90.767457,1
436106,12/5/2020 23:59,2.13157E+14,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,799.3,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,7/30/1982,cb45dfc8275faf5c694d034711766d1d,1386287964,34.036573,-117.60762,1
67917,7/14/2020 13:27,2.26674E+15,"fraud_Conroy, Balistreri and Gorczany",health_fitness,71.5,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,7/25/1972,3f7f9e58dcf04e63630b2d732fb577bc,1373808426,34.466025,-85.715096,0
460924,12/11/2020 2:28,3.59622E+15,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,720.83,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,3/25/1988,03276c522c673f1b5a974d276f688d01,1386728933,41.417984,-92.240716,1
425166,12/2/2020 22:42,3.588E+15,fraud_Predovic Inc,shopping_net,1061.37,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,6/17/1997,30ade9e3ef3d39534e186f983b2e5116,1386024147,55.240434,-133.488083,1
454114,12/8/2020 23:48,3.59192E+15,"fraud_Altenwerth, Cartwright and Koss",shopping_net,911.05,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,7/25/1987,fa377d0ecf208b0fb11b2d0897271254,1386546490,28.193086,-81.135456,1
91711,7/22/2020 23:31,4.19574E+12,"fraud_Towne, Greenholt and Koepp",shopping_net,1078.15,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",4/4/1963,096a24104b0705dfad38a1e4219ebca7,1374535875,44.616924,-122.043982,1
10167,6/24/2020 2:56,1.80099E+14,fraud_Murray-Smitham,grocery_pos,287.38,Dennis,Davidson,M,08469 Trujillo Forge,Springville,NY,14141,42.52,-78.6847,7728,"Scientist, research (maths)",3/30/1959,a623c5c05b514e3d56ee333bd5565adc,1372042610,42.012741,-79.204228,1
177799,8/23/2020 1:20,5.77589E+11,fraud_Kiehn Inc,grocery_pos,323.12,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,10/23/1997,574e3f5a66e2fd618bf1434ef2fba3b4,1377220829,39.693545,-78.594685,1
69795,7/14/2020 22:44,3.71226E+14,"fraud_Schaefer, Fay and Hilll",entertainment,2.73,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,12/24/1974,6186dd57fac4a32fbaad6b94cc42cbc6,1373841870,38.469994,-89.853169,0
417811,12/1/2020 8:09,2.72001E+15,"fraud_Heller, Gutmann and Zieme",grocery_pos,94.13,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,8/18/1980,f752590a45ad382ccde1b6e19169b071,1385885393,43.984576,-102.503417,0
62333,7/13/2020 1:06,4.64289E+12,fraud_Collier Inc,grocery_net,64.42,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,7/13/1990,97898f3993456db25decebff0d0a024d,1373677575,40.424345,-95.196054,0
138234,8/9/2020 0:15,4.47684E+12,fraud_Sporer Inc,gas_transport,7.3,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1/21/1979,0358e5bc11e45d42152dc5ac5232f88a,1376007335,33.732201,-85.577428,1
62515,7/13/2020 2:28,6.76314E+11,fraud_Reichel Inc,entertainment,536.63,Ellen,Carrillo,F,9431 Amanda Mills,Odessa,MO,64076,38.9829,-93.9757,9512,Clinical research associate,12/31/1972,6feed04cec681248e35a98753e67e789,1373682516,38.866562,-92.984121,1
371801,11/12/2020 23:36,3.53581E+15,fraud_Friesen-Ortiz,personal_care,21.31,Matthew,Myers,M,4936 Michelle Points,Tower Hill,IL,62571,39.39,-88.9597,1532,Radio broadcast assistant,1/9/1980,a6b980cb9a261f4bed5d1915224cb35f,1384299379,40.255971,-89.476451,1
52203,7/9/2020 4:31,5.84674E+11,fraud_Kunze Inc,grocery_pos,136.7,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,8/13/1930,67dfa45403690b4286baed0e94daf731,1373344288,47.457262,-100.593527,0
185387,8/25/2020 2:47,4.51E+18,fraud_McGlynn-Jaskolski,misc_pos,746.6,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,7/25/1983,b375e690ba7b3c8b9c6fe41b1e544c9d,1377398871,39.707859,-80.584417,1
489132,12/17/2020 2:06,4.76E+18,fraud_Beier-Hyatt,shopping_pos,567.39,Francisco,Hernandez,M,980 Smith Gardens,Gainesville,TX,76240,33.6547,-97.1583,26120,"Engineer, manufacturing",1/6/1954,ff2dac9f53b03a2e4269dfe127e57334,1387246006,34.280345,-97.034703,0
213879,9/5/2020 3:05,3.55041E+15,fraud_Koepp-Parker,grocery_pos,244.56,Morgan,James,F,742 Sellers Ferry,Lexington,KY,40502,38.0174,-84.4854,296965,Software engineer,12/30/1962,5a02adb898b82b9ba7db627f5b6ea343,1378350314,37.36752,-84.737439,1
311628,10/17/2020 23:36,4.30659E+15,fraud_Wisozk and Sons,misc_pos,7.73,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",10/19/1959,f5804794030b6c5e7f504c2a114b96eb,1382052994,39.378363,-87.937929,1
151770,8/13/2020 6:10,60422928733,fraud_Maggio-Fahey,misc_pos,8.35,Jeffrey,Powers,M,38352 Parrish Road Apt. 652,North Augusta,SC,29860,33.6028,-81.9748,46944,Secondary school teacher,4/2/1942,d85fd5d38ce0902fa59e338a779184a8,1376374239,34.379805,-82.107408,0
256888,9/23/2020 2:56,60487002085,fraud_McGlynn-Heathcote,misc_net,740.62,David,White,M,66234 Hall Lock Suite 758,Jackson,MS,39211,32.3739,-90.1293,233060,"Horticulturist, commercial",8/15/1972,cb6f813488269ee242718106acaca019,1379904985,31.974365,-89.920354,1
330355,10/26/2020 0:50,5.73284E+11,fraud_Padberg-Welch,grocery_pos,287.37,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",4/17/1950,c2f2ed9bb72293952f2cdfa49fc29d29,1382748617,41.874421,-71.386283,1
128441,8/4/2020 18:17,4.65E+18,fraud_Hammes-Beatty,kids_pets,19.12,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,6/25/1990,74d063c5a87347b8d719686cc4acc652,1375640267,40.287119,-73.374692,0
333419,10/26/2020 23:32,5.73284E+11,"fraud_Mosciski, Ziemann and Farrell",shopping_net,988.01,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",4/17/1950,75a08f669800ac16bdc32c9b0706bf82,1382830350,42.305776,-72.83364,1
51809,7/8/2020 23:24,4.71346E+15,"fraud_Rodriguez, Yost and Jenkins",misc_net,667.98,Wesley,Parker,M,7452 Browning Port,Mc Intosh,SD,57641,45.7084,-101.1546,295,"Designer, industrial/product",1/26/1981,fedd2f2dae7ee9f0d094c7f4b82759c3,1373325896,45.088576,-101.748767,1
361911,11/8/2020 22:26,6.30469E+11,fraud_Satterfield-Lowe,travel,7.15,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.671,-121.8686,1288,Barrister,5/1/1936,8df38cef2b0defa87c615ad3372be23b,1383949617,45.108681,-121.336001,1
240891,9/16/2020 0:06,3.5305E+15,fraud_Vandervort-Funk,grocery_pos,281.59,David,Nichols,M,0638 Fred Ramp Suite 086,Palmdale,CA,93552,34.5715,-118.0231,171170,Chemical engineer,6/4/1963,0d74614a1e5f60cbac232b234a092f23,1379289976,34.788907,-118.258097,1
290102,10/7/2020 22:26,3.44342E+14,fraud_Nader-Heller,misc_net,650.68,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,5/5/1967,b544308c3c9888e5ee0bca70045e93ef,1381184809,31.781767,-81.753613,1
353895,11/4/2020 22:16,2.22938E+15,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,816.2,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,11/6/1984,0b23158b08dbdca7ce6fe66610ac3afb,1383603380,42.766011,-91.103893,1
387610,11/19/2020 23:23,6.53844E+15,fraud_Boyer-Reichert,shopping_net,821.89,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,9/22/1997,863d91055e2b509de6bc1823c12b3248,1384903412,40.7932,-80.433995,1
172857,8/20/2020 22:25,3.72382E+14,fraud_Hudson-Grady,shopping_pos,970.97,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1/21/1966,7c6d7eab68c40b01ffde141ccc6c8433,1377037547,42.81454,-74.035941,1
58582,7/11/2020 22:12,5.01883E+11,fraud_Doyle Ltd,grocery_pos,278.9,Melissa,Phillips,F,5069 Scott Pass Apt. 654,Meadville,MS,39653,31.4285,-90.8578,2799,"Therapist, horticultural",1/21/1961,fd6e027d5d89e6f653cb354da51957da,1373580760,32.107481,-90.853196,1
227150,9/10/2020 16:15,4.62945E+15,fraud_Roob-Okuneva,health_fitness,54.71,Karen,Warren,F,4900 Curtis Gardens Suite 952,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",12/26/1997,3e9be2c4d47fa9f4c0ad49dc5cd4bb11,1378829758,30.291261,-82.396068,0
307779,10/15/2020 22:49,3.52706E+15,"fraud_Reichert, Shanahan and Hayes",shopping_net,1030.08,Amanda,Alexander,F,21810 James Mall,Camden,TX,75934,30.9,-94.7547,99,Colour technologist,11/21/1965,bd8b4948c21cbe3ac04c3ccbd37ec39f,1381877365,31.793523,-95.273698,1
177464,8/22/2020 22:24,3.05606E+13,fraud_Ruecker Group,misc_net,810.84,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,2/13/1966,c879e9c3565eb8c8669a8447fe6011cd,1377210278,40.964112,-91.524311,1
215365,9/5/2020 22:09,4.90468E+15,"fraud_McLaughlin, Armstrong and Koepp",travel,10.51,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,10/19/1990,0b4ad693bc430ca82becea9cbc8e0411,1378418989,41.744075,-73.764856,1
5921,6/22/2020 23:02,6.76246E+11,fraud_Friesen-Ortiz,personal_care,2.21,Ashley,Blanchard,F,292 Lowe Dam Suite 858,West Palm Beach,FL,33417,26.7197,-80.1248,459921,Historic buildings inspector/conservation officer,6/14/1960,56ce5373d6ffc2e5dae3c715533d62a2,1371942167,25.938573,-81.042807,0
333151,10/26/2020 21:56,3.42952E+14,fraud_Kub PLC,personal_care,15.42,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,9/26/1987,ecf3ba476d89dd075716b98600bc95fd,1382824578,41.581927,-73.802671,0
181509,8/24/2020 3:51,3.50137E+15,fraud_Luettgen PLC,gas_transport,17.8,Danielle,Allen,F,87198 Macias Drive Suite 389,Loving,NM,88256,32.274,-104.0914,1925,Educational psychologist,5/26/1952,5a12c5aedfa7950bf3fce628228bf9da,1377316263,31.97213,-104.542286,1
180711,8/23/2020 22:28,3.05606E+13,fraud_Mayert Group,shopping_pos,785.58,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,2/13/1966,c15ef0d69af6414c4889a08c53659056,1377296915,40.225117,-92.611539,1
14197,6/26/2020 3:24,4.48243E+15,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,35.26,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,8/30/1946,288a5ac726cd824e6848f30d3147fdd8,1372217073,37.962927,-82.398626,0
441426,12/6/2020 23:42,4.41272E+15,fraud_Mante Group,misc_net,905.63,Richard,Marshall,M,295 Page Creek Suite 181,Greenbush,VA,23357,37.7681,-75.6664,776,Psychiatrist,11/17/1949,b5fef5c69602146267644daf969f292c,1386373320,38.213847,-76.416574,1
320524,10/20/2020 23:15,3.53113E+15,fraud_Kuphal-Toy,food_dining,29.52,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",7/13/1975,b35b3c1870618a1d1ec43a1b716f77d1,1382310917,44.29988,-72.659258,0
476736,12/14/2020 14:13,4.37734E+15,fraud_Deckow-Dare,food_dining,34.5,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",4/19/1982,b2b5b9e52bf07276de16ab58a5ea8e48,1387030424,36.526841,-83.933195,0
